"instance_id","solver","time","type"
"g10-g82-normed","portfolio",462,"pf"
"g10-g84","portfolio",1883,"pf"
"g10-g91","portfolio",2150,"pf"
"g10-g92","portfolio",796,"pf"
"g10-g93-normed","portfolio",20873,"pf"
"g10-g95","portfolio",1125,"pf"
"g10-g96","portfolio",1005,"pf"
"g10-g97","portfolio",743,"pf"
"g10-g98","portfolio",839,"pf"
"g10-g99","portfolio",1511,"pf"
"g11-g103","portfolio",4540,"pf"
"g11-g104","portfolio",5333,"pf"
"g11-g105","portfolio",5597,"pf"
"g11-g106","portfolio",77620,"pf"
"g11-g107","portfolio",8222,"pf"
"g11-g108","portfolio",30872,"pf"
"g11-g110","portfolio",31565,"pf"
"g11-g111","portfolio",83074,"pf"
"g11-g112","portfolio",12565,"pf"
"g11-g12","portfolio",1,"pf"
"g11-g13","portfolio",0,"pf"
"g11-g14","portfolio",0,"pf"
"g11-g15","portfolio",0,"pf"
"g11-g16","portfolio",5,"pf"
"g11-g20","portfolio",7,"pf"
"g11-g22","portfolio",2,"pf"
"g11-g23","portfolio",31,"pf"
"g11-g25","portfolio",0,"pf"
"g11-g26","portfolio",27,"pf"
"g11-g27","portfolio",66625,"pf"
"g11-g29","portfolio",4137,"pf"
"g11-g30","portfolio",4170,"pf"
"g11-g31","portfolio",491144,"pf"
"g11-g37","portfolio",385,"pf"
"g11-g38","portfolio",0,"pf"
"g11-g40","portfolio",93,"pf"
"g11-g42","portfolio",50,"pf"
"g11-g43","portfolio",8485,"pf"
"g11-g44","portfolio",461506,"pf"
"g11-g45","portfolio",265191,"pf"
"g11-g46","portfolio",930,"pf"
"g11-g47","portfolio",934,"pf"
"g11-g48","portfolio",1997,"pf"
"g11-g49","portfolio",7093012,"pf"
"g11-g50","portfolio",114,"pf"
"g11-g51","portfolio",182308,"pf"
"g11-g53","portfolio",238,"pf"
"g11-g54","portfolio",232,"pf"
"g11-g55","portfolio",97,"pf"
"g11-g56","portfolio",293,"pf"
"g11-g58-normed","portfolio",15,"pf"
"g11-g59-normed","portfolio",12,"pf"
"g11-g60-normed","portfolio",1e+08,"pf"
"g11-g62","portfolio",26,"pf"
"g11-g63","portfolio",6720,"pf"
"g11-g64","portfolio",494,"pf"
"g11-g65","portfolio",235,"pf"
"g11-g66-normed","portfolio",249,"pf"
"g11-g68","portfolio",100557,"pf"
"g11-g71","portfolio",49,"pf"
"g11-g73-normed","portfolio",79450410,"pf"
"g11-g74","portfolio",63,"pf"
"g11-g75","portfolio",282,"pf"
"g11-g77","portfolio",2108,"pf"
"g11-g79","portfolio",96,"pf"
"g11-g81","portfolio",1107,"pf"
"g11-g82-normed","portfolio",630,"pf"
"g11-g83","portfolio",475,"pf"
"g11-g87","portfolio",661,"pf"
"g11-g88","portfolio",3115,"pf"
"g11-g91","portfolio",885,"pf"
"g11-g92","portfolio",495,"pf"
"g11-g93-normed","portfolio",19779,"pf"
"g11-g95","portfolio",596,"pf"
"g11-g96","portfolio",1295,"pf"
"g11-g98","portfolio",565,"pf"
"g11-g99","portfolio",567,"pf"
"g12-g106","portfolio",10036,"pf"
"g12-g107","portfolio",6074,"pf"
"g12-g108","portfolio",10841,"pf"
"g12-g110","portfolio",21190,"pf"
"g12-g111","portfolio",15594,"pf"
"g12-g20","portfolio",16,"pf"
"g12-g27","portfolio",3,"pf"
"g12-g29","portfolio",21,"pf"
"g12-g30","portfolio",12,"pf"
"g12-g31","portfolio",21,"pf"
"g12-g40","portfolio",8,"pf"
"g12-g43","portfolio",77,"pf"
"g12-g44","portfolio",68,"pf"
"g12-g45","portfolio",73,"pf"
"g12-g50","portfolio",9457,"pf"
"g12-g51","portfolio",3,"pf"
"g12-g60-normed","portfolio",305,"pf"
"g12-g63","portfolio",385,"pf"
"g12-g64","portfolio",11200,"pf"
"g12-g68","portfolio",6191,"pf"
"g12-g73-normed","portfolio",1387,"pf"
"g12-g74","portfolio",37502,"pf"
"g12-g75","portfolio",32990,"pf"
"g12-g76","portfolio",1136,"pf"
"g12-g77","portfolio",3049,"pf"
"g12-g84","portfolio",1e+08,"pf"
"g12-g93-normed","portfolio",13345,"pf"
"g13-g104","portfolio",2850,"pf"
"g13-g105","portfolio",2865,"pf"
"g13-g106","portfolio",10050,"pf"
"g13-g107","portfolio",6088,"pf"
"g13-g108","portfolio",7428,"pf"
"g13-g110","portfolio",29538,"pf"
"g13-g111","portfolio",11710,"pf"
"g13-g112","portfolio",17572,"pf"
"g13-g20","portfolio",82,"pf"
"g13-g27","portfolio",210,"pf"
"g13-g43","portfolio",20,"pf"
"g13-g49","portfolio",37,"pf"
"g13-g51","portfolio",214,"pf"
"g13-g60-normed","portfolio",218,"pf"
"g13-g64","portfolio",2565760,"pf"
"g13-g68","portfolio",6484,"pf"
"g13-g73-normed","portfolio",5139,"pf"
"g13-g76","portfolio",16831,"pf"
"g13-g77","portfolio",1219,"pf"
"g13-g84","portfolio",1671,"pf"
"g13-g93-normed","portfolio",19033,"pf"
"g14-g104","portfolio",3185,"pf"
"g14-g105","portfolio",3181,"pf"
"g14-g106","portfolio",12341,"pf"
"g14-g107","portfolio",8462,"pf"
"g14-g108","portfolio",7738,"pf"
"g14-g110","portfolio",22292,"pf"
"g14-g111","portfolio",12174,"pf"
"g14-g112","portfolio",12459,"pf"
"g14-g15","portfolio",0,"pf"
"g14-g20","portfolio",541,"pf"
"g14-g23","portfolio",4,"pf"
"g14-g26","portfolio",1,"pf"
"g14-g27","portfolio",49243,"pf"
"g14-g29","portfolio",9,"pf"
"g14-g30","portfolio",121,"pf"
"g14-g31","portfolio",9,"pf"
"g14-g40","portfolio",80,"pf"
"g14-g43","portfolio",19,"pf"
"g14-g44","portfolio",31,"pf"
"g14-g45","portfolio",5,"pf"
"g14-g46","portfolio",22,"pf"
"g14-g47","portfolio",5,"pf"
"g14-g48","portfolio",22,"pf"
"g14-g49","portfolio",776620,"pf"
"g14-g51","portfolio",20,"pf"
"g14-g58-normed","portfolio",7,"pf"
"g14-g59-normed","portfolio",7,"pf"
"g14-g60-normed","portfolio",23,"pf"
"g14-g63","portfolio",69,"pf"
"g14-g64","portfolio",1811992,"pf"
"g14-g68","portfolio",460,"pf"
"g14-g73-normed","portfolio",167,"pf"
"g14-g76","portfolio",16985,"pf"
"g14-g77","portfolio",790,"pf"
"g14-g84","portfolio",1725,"pf"
"g14-g93-normed","portfolio",420568,"pf"
"g15-g106","portfolio",9860,"pf"
"g15-g107","portfolio",6079,"pf"
"g15-g108","portfolio",7464,"pf"
"g15-g110","portfolio",43287,"pf"
"g15-g111","portfolio",11710,"pf"
"g15-g112","portfolio",12054,"pf"
"g15-g20","portfolio",5,"pf"
"g15-g27","portfolio",18,"pf"
"g15-g40","portfolio",11065,"pf"
"g15-g43","portfolio",4199,"pf"
"g15-g51","portfolio",183,"pf"
"g15-g60-normed","portfolio",631,"pf"
"g15-g64","portfolio",188436,"pf"
"g15-g68","portfolio",188,"pf"
"g15-g73-normed","portfolio",1068,"pf"
"g15-g76","portfolio",16797,"pf"
"g15-g77","portfolio",1218,"pf"
"g15-g84","portfolio",1717,"pf"
"g15-g93-normed","portfolio",18201,"pf"
"g16-g103","portfolio",2793,"pf"
"g16-g104","portfolio",5933,"pf"
"g16-g105","portfolio",5979,"pf"
"g16-g106","portfolio",18860,"pf"
"g16-g107","portfolio",11103,"pf"
"g16-g108","portfolio",14352,"pf"
"g16-g110","portfolio",43317,"pf"
"g16-g111","portfolio",15723,"pf"
"g16-g112","portfolio",11986,"pf"
"g16-g20","portfolio",649253,"pf"
"g16-g23","portfolio",0,"pf"
"g16-g26","portfolio",2,"pf"
"g16-g27","portfolio",19709,"pf"
"g16-g29","portfolio",62,"pf"
"g16-g30","portfolio",60,"pf"
"g16-g31","portfolio",112,"pf"
"g16-g37","portfolio",67,"pf"
"g16-g38","portfolio",0,"pf"
"g16-g40","portfolio",7,"pf"
"g16-g43","portfolio",1e+08,"pf"
"g16-g44","portfolio",78,"pf"
"g16-g45","portfolio",140,"pf"
"g16-g46","portfolio",8,"pf"
"g16-g47","portfolio",13,"pf"
"g16-g48","portfolio",12,"pf"
"g16-g49","portfolio",1106328,"pf"
"g16-g50","portfolio",174,"pf"
"g16-g51","portfolio",3,"pf"
"g16-g53","portfolio",47,"pf"
"g16-g54","portfolio",53,"pf"
"g16-g56","portfolio",10,"pf"
"g16-g58-normed","portfolio",56,"pf"
"g16-g59-normed","portfolio",9,"pf"
"g16-g60-normed","portfolio",1e+08,"pf"
"g16-g62","portfolio",19,"pf"
"g16-g63","portfolio",2282,"pf"
"g16-g64","portfolio",1e+08,"pf"
"g16-g68","portfolio",99808,"pf"
"g16-g73-normed","portfolio",1e+08,"pf"
"g16-g74","portfolio",38,"pf"
"g16-g75","portfolio",73,"pf"
"g16-g76","portfolio",373,"pf"
"g16-g77","portfolio",859,"pf"
"g16-g78","portfolio",138,"pf"
"g16-g81","portfolio",1920,"pf"
"g16-g82-normed","portfolio",1096,"pf"
"g16-g84","portfolio",1686,"pf"
"g16-g87","portfolio",317,"pf"
"g16-g88","portfolio",498,"pf"
"g16-g93-normed","portfolio",4249794,"pf"
"g17-g101","portfolio",1874,"pf"
"g17-g102","portfolio",9120,"pf"
"g17-g103","portfolio",10327,"pf"
"g17-g104","portfolio",49673,"pf"
"g17-g105","portfolio",5208273,"pf"
"g17-g106","portfolio",15897,"pf"
"g17-g107","portfolio",17079,"pf"
"g17-g108","portfolio",122795,"pf"
"g17-g109","portfolio",206233,"pf"
"g17-g110","portfolio",43995,"pf"
"g17-g111","portfolio",29321,"pf"
"g17-g112","portfolio",1003075,"pf"
"g17-g19","portfolio",11,"pf"
"g17-g22","portfolio",98,"pf"
"g17-g23","portfolio",1,"pf"
"g17-g25","portfolio",0,"pf"
"g17-g26","portfolio",0,"pf"
"g17-g27","portfolio",1e+08,"pf"
"g17-g33","portfolio",1951,"pf"
"g17-g34","portfolio",244,"pf"
"g17-g35","portfolio",184,"pf"
"g17-g36","portfolio",462,"pf"
"g17-g37","portfolio",7141,"pf"
"g17-g38","portfolio",1,"pf"
"g17-g41","portfolio",1390,"pf"
"g17-g42","portfolio",17631,"pf"
"g17-g43","portfolio",57,"pf"
"g17-g45","portfolio",56,"pf"
"g17-g49","portfolio",66,"pf"
"g17-g51","portfolio",1e+08,"pf"
"g17-g52","portfolio",75,"pf"
"g17-g53","portfolio",183,"pf"
"g17-g54","portfolio",188,"pf"
"g17-g55","portfolio",13714,"pf"
"g17-g56","portfolio",104,"pf"
"g17-g58-normed","portfolio",10091,"pf"
"g17-g59-normed","portfolio",8592,"pf"
"g17-g60-normed","portfolio",1e+08,"pf"
"g17-g62","portfolio",576384,"pf"
"g17-g65","portfolio",178403,"pf"
"g17-g66-normed","portfolio",120942,"pf"
"g17-g67","portfolio",307,"pf"
"g17-g69","portfolio",529,"pf"
"g17-g70","portfolio",43,"pf"
"g17-g71","portfolio",37316,"pf"
"g17-g72","portfolio",15,"pf"
"g17-g73-normed","portfolio",915643,"pf"
"g17-g74","portfolio",222,"pf"
"g17-g77","portfolio",2026,"pf"
"g17-g79","portfolio",237,"pf"
"g17-g81","portfolio",581,"pf"
"g17-g82-normed","portfolio",574,"pf"
"g17-g87","portfolio",796,"pf"
"g17-g88","portfolio",1016,"pf"
"g17-g89","portfolio",297,"pf"
"g17-g91","portfolio",23604,"pf"
"g17-g92","portfolio",28962,"pf"
"g17-g93-normed","portfolio",22045,"pf"
"g17-g94","portfolio",1768,"pf"
"g17-g95","portfolio",452,"pf"
"g17-g96","portfolio",599,"pf"
"g17-g97","portfolio",512,"pf"
"g17-g98","portfolio",2826,"pf"
"g17-g99","portfolio",4237,"pf"
"g18-g101","portfolio",1876,"pf"
"g18-g102","portfolio",2511,"pf"
"g18-g103","portfolio",2749,"pf"
"g18-g104","portfolio",8115456,"pf"
"g18-g105","portfolio",8130021,"pf"
"g18-g106","portfolio",503618,"pf"
"g18-g107","portfolio",41086899,"pf"
"g18-g108","portfolio",1e+08,"pf"
"g18-g109","portfolio",174637,"pf"
"g18-g110","portfolio",47603,"pf"
"g18-g111","portfolio",7563037,"pf"
"g18-g112","portfolio",14746,"pf"
"g18-g19","portfolio",1,"pf"
"g18-g22","portfolio",1,"pf"
"g18-g23","portfolio",1,"pf"
"g18-g25","portfolio",0,"pf"
"g18-g26","portfolio",2,"pf"
"g18-g27","portfolio",0,"pf"
"g18-g29","portfolio",321857,"pf"
"g18-g30","portfolio",252802,"pf"
"g18-g31","portfolio",6476,"pf"
"g18-g33","portfolio",967,"pf"
"g18-g35","portfolio",144,"pf"
"g18-g36","portfolio",241,"pf"
"g18-g37","portfolio",1427730,"pf"
"g18-g38","portfolio",0,"pf"
"g18-g39","portfolio",43,"pf"
"g18-g41","portfolio",847,"pf"
"g18-g42","portfolio",1414,"pf"
"g18-g43","portfolio",1e+08,"pf"
"g18-g44","portfolio",29637,"pf"
"g18-g45","portfolio",30907166,"pf"
"g18-g46","portfolio",1e+08,"pf"
"g18-g47","portfolio",1e+08,"pf"
"g18-g48","portfolio",1e+08,"pf"
"g18-g49","portfolio",1e+08,"pf"
"g18-g50","portfolio",143,"pf"
"g18-g51","portfolio",2133343,"pf"
"g18-g52","portfolio",4,"pf"
"g18-g53","portfolio",85585,"pf"
"g18-g54","portfolio",18806560,"pf"
"g18-g55","portfolio",12368,"pf"
"g18-g56","portfolio",1e+08,"pf"
"g18-g58-normed","portfolio",8,"pf"
"g18-g59-normed","portfolio",9,"pf"
"g18-g60-normed","portfolio",1e+08,"pf"
"g18-g61","portfolio",204,"pf"
"g18-g62","portfolio",17377,"pf"
"g18-g63","portfolio",395,"pf"
"g18-g65","portfolio",487,"pf"
"g18-g66-normed","portfolio",216035,"pf"
"g18-g67","portfolio",37,"pf"
"g18-g68","portfolio",697,"pf"
"g18-g69","portfolio",416,"pf"
"g18-g71","portfolio",19336,"pf"
"g18-g72","portfolio",17,"pf"
"g18-g73-normed","portfolio",1e+08,"pf"
"g18-g74","portfolio",203,"pf"
"g18-g75","portfolio",311,"pf"
"g18-g76","portfolio",1170,"pf"
"g18-g77","portfolio",2570,"pf"
"g18-g78","portfolio",788,"pf"
"g18-g81","portfolio",1449,"pf"
"g18-g82-normed","portfolio",1452,"pf"
"g18-g87","portfolio",1362,"pf"
"g18-g88","portfolio",1313,"pf"
"g18-g89","portfolio",301,"pf"
"g18-g91","portfolio",435,"pf"
"g18-g92","portfolio",1235,"pf"
"g18-g93-normed","portfolio",24576,"pf"
"g18-g94","portfolio",1749,"pf"
"g18-g95","portfolio",326,"pf"
"g18-g96","portfolio",449,"pf"
"g18-g97","portfolio",490,"pf"
"g18-g98","portfolio",1648,"pf"
"g18-g99","portfolio",1653,"pf"
"g19-g102","portfolio",1949,"pf"
"g19-g103","portfolio",2755,"pf"
"g19-g104","portfolio",5361,"pf"
"g19-g105","portfolio",16916,"pf"
"g19-g106","portfolio",31228,"pf"
"g19-g107","portfolio",8979,"pf"
"g19-g108","portfolio",11217,"pf"
"g19-g110","portfolio",4857146,"pf"
"g19-g111","portfolio",34564,"pf"
"g19-g112","portfolio",12317,"pf"
"g19-g20","portfolio",10201155,"pf"
"g19-g22","portfolio",1,"pf"
"g19-g23","portfolio",2,"pf"
"g19-g25","portfolio",4,"pf"
"g19-g26","portfolio",1,"pf"
"g19-g27","portfolio",389632,"pf"
"g19-g29","portfolio",18714231,"pf"
"g19-g30","portfolio",14724623,"pf"
"g19-g31","portfolio",1e+08,"pf"
"g19-g37","portfolio",155,"pf"
"g19-g38","portfolio",10,"pf"
"g19-g40","portfolio",7,"pf"
"g19-g42","portfolio",13,"pf"
"g19-g43","portfolio",2210611,"pf"
"g19-g44","portfolio",1e+08,"pf"
"g19-g45","portfolio",1e+08,"pf"
"g19-g46","portfolio",11769,"pf"
"g19-g47","portfolio",10976,"pf"
"g19-g48","portfolio",45361,"pf"
"g19-g49","portfolio",184954,"pf"
"g19-g51","portfolio",160689,"pf"
"g19-g53","portfolio",18,"pf"
"g19-g54","portfolio",484,"pf"
"g19-g55","portfolio",100,"pf"
"g19-g56","portfolio",894,"pf"
"g19-g58-normed","portfolio",13,"pf"
"g19-g59-normed","portfolio",23,"pf"
"g19-g60-normed","portfolio",1e+08,"pf"
"g19-g62","portfolio",25,"pf"
"g19-g63","portfolio",437251,"pf"
"g19-g64","portfolio",788,"pf"
"g19-g65","portfolio",73,"pf"
"g19-g66-normed","portfolio",352,"pf"
"g19-g68","portfolio",1e+08,"pf"
"g19-g72","portfolio",30,"pf"
"g19-g73-normed","portfolio",1e+08,"pf"
"g19-g74","portfolio",206,"pf"
"g19-g75","portfolio",32888,"pf"
"g19-g77","portfolio",1214,"pf"
"g19-g78","portfolio",179322,"pf"
"g19-g79","portfolio",99,"pf"
"g19-g81","portfolio",51860,"pf"
"g19-g82-normed","portfolio",52098,"pf"
"g19-g83","portfolio",8285,"pf"
"g19-g87","portfolio",515,"pf"
"g19-g88","portfolio",25660,"pf"
"g19-g91","portfolio",823,"pf"
"g19-g92","portfolio",681,"pf"
"g19-g93-normed","portfolio",26160,"pf"
"g19-g94","portfolio",1721,"pf"
"g19-g95","portfolio",459,"pf"
"g19-g96","portfolio",519,"pf"
"g19-g97","portfolio",539,"pf"
"g19-g98","portfolio",626,"pf"
"g19-g99","portfolio",620,"pf"
"g2-g102","portfolio",2492,"pf"
"g2-g103","portfolio",4626,"pf"
"g2-g104","portfolio",3253,"pf"
"g2-g105","portfolio",3307,"pf"
"g2-g106","portfolio",10791,"pf"
"g2-g107","portfolio",6919,"pf"
"g2-g108","portfolio",13105,"pf"
"g2-g109","portfolio",10329,"pf"
"g2-g110","portfolio",43111,"pf"
"g2-g111","portfolio",22465,"pf"
"g2-g112","portfolio",13500,"pf"
"g2-g26","portfolio",0,"pf"
"g2-g77","portfolio",1193,"pf"
"g2-g93-normed","portfolio",13674,"pf"
"g2-g96","portfolio",581,"pf"
"g2-g97","portfolio",802,"pf"
"g2-g98","portfolio",628,"pf"
"g2-g99","portfolio",1167,"pf"
"g20-g110","portfolio",20079,"pf"
"g20-g40","portfolio",1e+08,"pf"
"g20-g50","portfolio",1e+08,"pf"
"g20-g64","portfolio",1e+08,"pf"
"g20-g68","portfolio",275,"pf"
"g20-g76","portfolio",450,"pf"
"g20-g77","portfolio",112558,"pf"
"g20-g84","portfolio",1792,"pf"
"g20-g93-normed","portfolio",6390542,"pf"
"g21-g64","portfolio",113,"pf"
"g21-g76","portfolio",655,"pf"
"g21-g77","portfolio",1330,"pf"
"g21-g84","portfolio",1813,"pf"
"g21-g93-normed","portfolio",17614,"pf"
"g22-g103","portfolio",2790,"pf"
"g22-g104","portfolio",3439,"pf"
"g22-g105","portfolio",7368,"pf"
"g22-g106","portfolio",13184,"pf"
"g22-g107","portfolio",8261,"pf"
"g22-g108","portfolio",10878,"pf"
"g22-g110","portfolio",43314,"pf"
"g22-g111","portfolio",14886,"pf"
"g22-g112","portfolio",12050,"pf"
"g22-g23","portfolio",0,"pf"
"g22-g25","portfolio",0,"pf"
"g22-g26","portfolio",3,"pf"
"g22-g27","portfolio",9,"pf"
"g22-g29","portfolio",27,"pf"
"g22-g30","portfolio",8,"pf"
"g22-g31","portfolio",10,"pf"
"g22-g37","portfolio",43,"pf"
"g22-g38","portfolio",2,"pf"
"g22-g40","portfolio",8,"pf"
"g22-g43","portfolio",1e+08,"pf"
"g22-g44","portfolio",13,"pf"
"g22-g45","portfolio",50,"pf"
"g22-g46","portfolio",28,"pf"
"g22-g47","portfolio",9,"pf"
"g22-g48","portfolio",8,"pf"
"g22-g49","portfolio",1e+08,"pf"
"g22-g50","portfolio",323,"pf"
"g22-g51","portfolio",9,"pf"
"g22-g53","portfolio",96,"pf"
"g22-g54","portfolio",18,"pf"
"g22-g56","portfolio",35,"pf"
"g22-g58-normed","portfolio",7,"pf"
"g22-g59-normed","portfolio",8,"pf"
"g22-g60-normed","portfolio",1e+08,"pf"
"g22-g63","portfolio",94,"pf"
"g22-g64","portfolio",9563672,"pf"
"g22-g65","portfolio",373,"pf"
"g22-g66-normed","portfolio",80,"pf"
"g22-g68","portfolio",908,"pf"
"g22-g73-normed","portfolio",1e+08,"pf"
"g22-g74","portfolio",59,"pf"
"g22-g75","portfolio",377,"pf"
"g22-g76","portfolio",377,"pf"
"g22-g77","portfolio",863,"pf"
"g22-g78","portfolio",1153,"pf"
"g22-g79","portfolio",101,"pf"
"g22-g81","portfolio",415,"pf"
"g22-g82-normed","portfolio",422,"pf"
"g22-g84","portfolio",1668,"pf"
"g22-g87","portfolio",355,"pf"
"g22-g88","portfolio",290,"pf"
"g22-g93-normed","portfolio",1037448,"pf"
"g23-g27","portfolio",1,"pf"
"g23-g40","portfolio",1083887,"pf"
"g23-g50","portfolio",201,"pf"
"g23-g60-normed","portfolio",23,"pf"
"g23-g64","portfolio",49241449,"pf"
"g23-g73-normed","portfolio",137,"pf"
"g23-g76","portfolio",375,"pf"
"g23-g77","portfolio",834,"pf"
"g23-g84","portfolio",1669,"pf"
"g23-g93-normed","portfolio",490478,"pf"
"g24-g101","portfolio",1879,"pf"
"g24-g102","portfolio",2591,"pf"
"g24-g103","portfolio",4339,"pf"
"g24-g104","portfolio",3806,"pf"
"g24-g105","portfolio",3696,"pf"
"g24-g106","portfolio",12710,"pf"
"g24-g107","portfolio",7576,"pf"
"g24-g108","portfolio",9241,"pf"
"g24-g109","portfolio",9483,"pf"
"g24-g110","portfolio",40331,"pf"
"g24-g111","portfolio",14163,"pf"
"g24-g112","portfolio",13116,"pf"
"g24-g25","portfolio",0,"pf"
"g24-g26","portfolio",3,"pf"
"g24-g29","portfolio",347180,"pf"
"g24-g30","portfolio",259366,"pf"
"g24-g31","portfolio",16,"pf"
"g24-g33","portfolio",0,"pf"
"g24-g35","portfolio",0,"pf"
"g24-g36","portfolio",3,"pf"
"g24-g38","portfolio",0,"pf"
"g24-g39","portfolio",0,"pf"
"g24-g41","portfolio",2,"pf"
"g24-g44","portfolio",16,"pf"
"g24-g45","portfolio",16,"pf"
"g24-g46","portfolio",1089,"pf"
"g24-g47","portfolio",1031,"pf"
"g24-g48","portfolio",12,"pf"
"g24-g49","portfolio",22,"pf"
"g24-g51","portfolio",14,"pf"
"g24-g52","portfolio",2,"pf"
"g24-g54","portfolio",59,"pf"
"g24-g55","portfolio",16,"pf"
"g24-g56","portfolio",35,"pf"
"g24-g58-normed","portfolio",31,"pf"
"g24-g59-normed","portfolio",28,"pf"
"g24-g61","portfolio",46,"pf"
"g24-g62","portfolio",23,"pf"
"g24-g64","portfolio",1e+08,"pf"
"g24-g65","portfolio",66,"pf"
"g24-g66-normed","portfolio",74,"pf"
"g24-g67","portfolio",42,"pf"
"g24-g69","portfolio",68,"pf"
"g24-g71","portfolio",66,"pf"
"g24-g72","portfolio",15,"pf"
"g24-g74","portfolio",44,"pf"
"g24-g75","portfolio",86,"pf"
"g24-g76","portfolio",609,"pf"
"g24-g77","portfolio",1555,"pf"
"g24-g78","portfolio",156,"pf"
"g24-g79","portfolio",177,"pf"
"g24-g81","portfolio",450,"pf"
"g24-g82-normed","portfolio",453,"pf"
"g24-g83","portfolio",636,"pf"
"g24-g84","portfolio",2076,"pf"
"g24-g87","portfolio",393,"pf"
"g24-g88","portfolio",715,"pf"
"g24-g90","portfolio",899,"pf"
"g24-g91","portfolio",396,"pf"
"g24-g92","portfolio",539,"pf"
"g24-g93-normed","portfolio",1e+08,"pf"
"g24-g94","portfolio",1640,"pf"
"g24-g95","portfolio",329,"pf"
"g24-g96","portfolio",463,"pf"
"g24-g97","portfolio",449,"pf"
"g24-g98","portfolio",728,"pf"
"g24-g99","portfolio",750,"pf"
"g25-g104","portfolio",2827,"pf"
"g25-g105","portfolio",2854,"pf"
"g25-g106","portfolio",10722,"pf"
"g25-g107","portfolio",6116,"pf"
"g25-g108","portfolio",7507,"pf"
"g25-g110","portfolio",40500,"pf"
"g25-g111","portfolio",11745,"pf"
"g25-g26","portfolio",4,"pf"
"g25-g27","portfolio",25,"pf"
"g25-g29","portfolio",16,"pf"
"g25-g30","portfolio",16,"pf"
"g25-g31","portfolio",8,"pf"
"g25-g40","portfolio",7,"pf"
"g25-g43","portfolio",83292,"pf"
"g25-g44","portfolio",7,"pf"
"g25-g45","portfolio",7,"pf"
"g25-g46","portfolio",2,"pf"
"g25-g47","portfolio",2,"pf"
"g25-g48","portfolio",19,"pf"
"g25-g49","portfolio",35,"pf"
"g25-g50","portfolio",179,"pf"
"g25-g51","portfolio",6,"pf"
"g25-g54","portfolio",28,"pf"
"g25-g56","portfolio",30,"pf"
"g25-g60-normed","portfolio",40065,"pf"
"g25-g63","portfolio",63,"pf"
"g25-g64","portfolio",17671,"pf"
"g25-g68","portfolio",150,"pf"
"g25-g73-normed","portfolio",6465,"pf"
"g25-g74","portfolio",43,"pf"
"g25-g75","portfolio",125,"pf"
"g25-g76","portfolio",510,"pf"
"g25-g77","portfolio",841,"pf"
"g25-g84","portfolio",1624,"pf"
"g25-g93-normed","portfolio",438101,"pf"
"g26-g110","portfolio",20009,"pf"
"g26-g27","portfolio",14,"pf"
"g26-g40","portfolio",8,"pf"
"g26-g51","portfolio",6,"pf"
"g26-g60-normed","portfolio",1576,"pf"
"g26-g64","portfolio",1e+08,"pf"
"g26-g73-normed","portfolio",337675,"pf"
"g26-g75","portfolio",165,"pf"
"g26-g76","portfolio",16858,"pf"
"g26-g77","portfolio",112420,"pf"
"g26-g84","portfolio",1711,"pf"
"g26-g93-normed","portfolio",1988093,"pf"
"g27-g50","portfolio",10383,"pf"
"g27-g64","portfolio",42698,"pf"
"g27-g73-normed","portfolio",79,"pf"
"g27-g76","portfolio",379,"pf"
"g27-g77","portfolio",899,"pf"
"g27-g84","portfolio",1679,"pf"
"g27-g93-normed","portfolio",267541,"pf"
"g28-g103","portfolio",189416,"pf"
"g28-g104","portfolio",190020,"pf"
"g28-g105","portfolio",148606,"pf"
"g28-g106","portfolio",1e+08,"pf"
"g28-g107","portfolio",1e+08,"pf"
"g28-g108","portfolio",1e+08,"pf"
"g28-g110","portfolio",40986,"pf"
"g28-g111","portfolio",1e+08,"pf"
"g28-g112","portfolio",14726,"pf"
"g28-g29","portfolio",37,"pf"
"g28-g30","portfolio",37,"pf"
"g28-g31","portfolio",38,"pf"
"g28-g37","portfolio",1788,"pf"
"g28-g38","portfolio",1,"pf"
"g28-g40","portfolio",89,"pf"
"g28-g43","portfolio",1e+08,"pf"
"g28-g44","portfolio",38,"pf"
"g28-g45","portfolio",36,"pf"
"g28-g46","portfolio",44,"pf"
"g28-g47","portfolio",41,"pf"
"g28-g48","portfolio",46,"pf"
"g28-g49","portfolio",13639,"pf"
"g28-g50","portfolio",96,"pf"
"g28-g51","portfolio",356482,"pf"
"g28-g52","portfolio",21,"pf"
"g28-g53","portfolio",960,"pf"
"g28-g54","portfolio",51,"pf"
"g28-g55","portfolio",465,"pf"
"g28-g56","portfolio",50,"pf"
